-0.9360622490244996,-0.020261151535289443,-0.3266715951084991,0.0,0.0,0.0
-0.936189869877866,-0.019478309647544878,-0.3216233069461447,0.0,0.0,0.0
-0.9374960893731539,-0.025380145597618448,-0.3322937944857651,0.0,0.0,0.0
-0.9375996778152467,-0.022563416319819715,-0.33306584488577906,0.0,0.0,0.0
-0.9370534239225801,-0.02393345276692717,-0.3296870924107953,0.0,0.0,0.0
-0.9375619950237171,-0.02368336565447232,-0.3306751251752149,0.0,0.0,0.0
-0.9366946109598256,-0.02280034369085482,-0.3224070752549548,0.0,0.0,0.0
-0.933242684222344,-0.015376286132369535,-0.3211284916156081,0.0,0.0,0.0
-0.9334423526684671,-0.020043380192240653,-0.29560235888330766,0.0,0.0,0.0
-0.9334096988108548,-0.028183374367418426,-0.2996628805973516,0.0,0.0,0.0
-0.9356193390266684,-0.021794909712503557,-0.3155060259222324,0.0,0.0,0.0
-0.9362939081663131,-0.021199121987089703,-0.3201686883587431,0.0,0.0,0.0
-0.937252949674999,-0.023279934953248246,-0.3277592300976875,0.0,0.0,0.0
-0.9367450223432711,-0.022918130052261995,-0.32456157257682916,0.0,0.0,0.0
-0.9375677817222958,-0.022737323537203993,-0.33221310070473553,0.0,0.0,0.0
-0.9378552481898254,-0.022887309393114577,-0.3328096487889134,0.0,0.0,0.0
-0.9373975762874002,-0.02342190389498726,-0.3289685715486925,0.0,0.0,0.0
-0.9374323802782525,-0.02444309934798801,-0.32977977041673023,0.0,0.0,0.0
-0.9362287397223343,-0.021730680829615018,-0.3183899630666791,0.0,0.0,0.0
-0.9365244211794145,-0.021353933537338665,-0.3322083070147741,0.0,0.0,0.0
-0.9370206387280187,-0.023372279721059402,-0.3248457318651403,0.0,0.0,0.0
-0.9376409221510763,-0.024577000150913547,-0.33127753221379086,0.0,0.0,0.0
-0.9380874983993835,-0.022666556501969817,-0.3345822488104706,0.0,0.0,0.0
-0.9372655248068691,-0.025871416842702902,-0.3305459618623461,0.0,0.0,0.0
-0.9313482447025985,-0.015277565664939041,-0.3147771187318784,0.0,0.0,0.0
-0.9335678046929178,-0.02362556429864096,-0.293907523165581,0.0,0.0,0.0
-0.9328756162857237,-0.026370097732149975,-0.2903908189461317,0.0,0.0,0.0
-0.9365785510844369,-0.023612927611445664,-0.3218898893712616,0.0,0.0,0.0
-0.9344510767522827,-0.01765534953831148,-0.32101424200484363,0.0,0.0,0.0
-0.937047333697498,-0.022861996140284613,-0.3268715985063637,0.0,0.0,0.0
-0.9366517404767556,-0.02221318136125118,-0.3244521166560266,0.0,0.0,0.0
-0.936725611366389,-0.02299496636670878,-0.32490778351853944,0.0,0.0,0.0
-0.9368941098992798,-0.02447167187734703,-0.32491603931791824,0.0,0.0,0.0
-0.9376078381481182,-0.022709012427566178,-0.3323649008868701,0.0,0.0,0.0
-0.9372630803581905,-0.023792800798320454,-0.3284226235252259,0.0,0.0,0.0
-0.9372131530653574,-0.02296057669220382,-0.3294197110373518,0.0,0.0,0.0
-0.9247263277207604,-0.00963034087676741,-0.2970897343521166,0.0,0.0,0.0
